price,size,price/size,balcony,juliet_balcony,basement,terrace,loggia,yard,attic,floor,rooms,bathrooms,state,building_type,built_year,elevator,furnished,kitchen_separate,kitchen_kitchenette,kitchen_window,separate_restroom,shower,bathtub,bidet,bathroom_window,offering,date_listed,street,subdivision,borough
1950,47,41.4893617021277,0,0,0,0,0,0,0,1,3,,,,,1,,0,0,,0,,,0,0,agency,2020-08-24,Śliczna,,Krzyki
1950,47,41.4893617021277,1,0,0,0,0,0,0,3,2,1,high standard,,2020,1,1,1,0,1,0,1,,0,0,private,2021-06-14,Wełniana,,Fabryczna
1950,47,41.4893617021277,1,0,0,0,0,0,0,3,3,1,high standard,,,1,1,0,1,,0,,,0,0,agency,2020-05-23,Zielińskiego,,Krzyki
1950,48,40.625,1,0,0,0,0,0,0,3,2,,very good,,,,,0,0,1,0,,,0,0,agency,2021-08-16,Gazowa,Tarnogaj,Krzyki
1950,48,40.625,0,0,0,0,0,0,0,2,3,1,good,,1973,,1,1,0,,0,,,0,0,agency,2021-09-08,Głogowska,Szczepin,Stare miasto
1950,48,40.625,0,0,0,0,0,0,0,0,2,,,,2019,,,0,0,,0,,,0,0,agency,2019-07-02,,Ołbin,Śródmieście
1950,48,40.625,0,0,0,0,0,0,0,1,2,1,high standard,,,,1,0,0,,0,,,0,0,agency,2021-08-03,Wałbrzyska,Klecina,Krzyki
1950,48,40.625,0,0,0,1,0,0,0,1,2,1,high standard,,,1,1,0,1,,0,,,0,0,agency,2017-08-11,Inżynierska,Grabiszyn-Grabiszynek,Fabryczna
1950,48,40.625,1,0,0,0,0,0,0,1,2,,high standard,,2007,1,1,0,0,1,0,,,0,0,agency,2021-03-09,,Biskupin,Śródmieście
1950,48,40.625,1,0,0,0,0,0,0,7,3,1,high standard,,,1,1,0,1,,0,,,0,0,agency,2020-06-29,Jastrzębia,,Krzyki
1950,48,40.625,0,0,0,0,0,0,0,2,2,,,,,1,,0,1,,0,,,0,0,agency,2020-02-06,Kleczkowska,,Psie pole
1950,48,40.625,1,0,0,0,0,0,0,2,2,,,block of flats,2014,,,0,1,,0,,,0,0,agency,2020-09-17,Komuny paryskiej,,Stare miasto
1950,48,40.625,1,0,1,0,0,0,0,7,2,1,very good,,1986,,1,1,0,,0,,,0,0,agency,2020-12-18,Macedońska,,Psie pole
1950,48,40.625,1,0,1,0,0,0,0,7,2,1,very good,,1986,1,1,1,0,,1,,,0,0,agency,2020-11-06,Macedońska,,Psie pole
1950,48,40.625,1,0,1,0,0,0,0,7,2,1,very good,block of flats,1986,,1,1,0,,0,,,0,0,agency,2020-08-22,Macedońska,,Psie pole
1950,48,40.625,1,0,1,0,0,0,0,7,2,1,very good,,,1,1,1,0,,1,,,0,0,agency,2020-06-22,Macedońska,,Psie pole
1950,48,40.625,1,0,0,0,0,0,0,3,2,,,,,1,1,0,1,,0,,,0,0,agency,2021-08-03,Przystankowa,,Krzyki
1950,48,40.625,1,0,0,0,0,0,0,1,2,,very good,apartment building,2018,1,1,0,0,,0,,,0,0,agency,2021-01-03,Róży wiatrów,,Krzyki
1950,48,40.625,0,0,0,0,0,0,0,2,3,,high standard,,,,,0,0,,0,,,0,0,agency,2021-07-26,Tęczowa,,Stare miasto
1950,48,40.625,0,0,0,0,0,0,0,4,2,1,very good,,,,1,1,0,,0,,,0,0,agency,2015-01-05,Walońska,,Krzyki
1950,48,40.625,1,0,0,0,0,0,0,4,2,,very good,,,,1,1,0,,0,,,0,0,agency,2013-04-12,Walońska,,Krzyki
1950,48,40.625,0,0,0,0,0,0,0,5,2,,,,,1,1,0,1,,0,,,0,0,agency,2018-03-07,,,Fabryczna
1950,48,40.625,1,0,0,0,0,0,0,4,2,1,good,apartment building,2011,,1,0,1,,0,,,0,0,agency,2013-02-20,,,Stare miasto
1950,49,39.7959183673469,0,0,0,0,1,0,0,3,2,,very good,block of flats,2017,1,,0,0,1,0,,,0,0,agency,2021-07-01,Magellana,Swojczyce,Psie pole
1950,49,39.7959183673469,1,0,0,0,0,0,0,2,2,1,very good,,2020,,1,1,0,,0,,,0,0,agency,2021-04-14,Piękna,Huby,Krzyki
1950,49,39.7959183673469,1,0,0,0,0,0,0,2,2,1,,,,1,1,0,1,,0,,,0,0,agency,2019-07-23,Dedala,,Fabryczna
1950,49,39.7959183673469,0,0,0,0,0,0,0,4,2,,,,,1,1,0,0,,0,,,0,0,agency,2018-07-27,Nyska,,Krzyki
1950,49,39.7959183673469,1,0,0,0,0,0,0,4,2,,,,,1,1,0,0,,0,,,0,0,agency,2021-08-26,Wiśniowa,,Krzyki
1950,49,39.7959183673469,1,0,0,0,0,0,0,2,2,1,high standard,apartment building,2013,1,1,0,1,,0,,,0,0,agency,2020-10-12,Wiśniowa,,Krzyki
1950,49,39.7959183673469,1,0,0,0,0,0,0,2,2,1,,,,1,1,0,1,,0,,,0,0,agency,2019-07-09,,,Fabryczna
1950,49,39.7959183673469,0,0,1,0,0,0,0,4,2,1,,,,1,1,0,1,,0,,,0,0,agency,2018-09-06,,,Śródmieście
1950,50,39,0,0,0,0,0,0,0,2,2,,,,2019,,,0,0,,0,,,0,0,agency,2021-07-07,Gazowa,Tarnogaj,Krzyki
1950,50,39,1,0,1,0,0,0,0,1,2,1,high standard,,2009,,1,0,1,,0,,,0,0,agency,2022-02-16,Złotostocka,Tarnogaj,Krzyki
1950,50,39,1,0,0,0,0,0,0,2,2,,,,,,1,0,1,,0,,,0,0,agency,2020-10-01,,Stare miasto,Stare miasto
1950,50,39,1,0,0,0,0,0,0,4,2,1,high standard,,2008,,1,0,1,,0,1,1,0,0,agency,2016-04-25,Zwycięska,Partynice,Krzyki
1950,50,39,0,0,0,0,0,0,0,1,2,,,,,,,0,1,,0,,,0,0,agency,2015-12-03,Lipska,Osobowice,Psie pole
1950,50,39,0,0,0,0,0,0,0,1,2,,high standard,block of flats,2008,,,0,0,,0,,,0,0,agency,2021-05-07,Ołtaszyńska,Ołtaszyn,Krzyki
1950,50,39,0,0,0,0,0,0,0,1,2,,high standard,,1990,,1,1,0,1,0,,,0,0,agency,2018-11-07,Hiszpańska,Muchobór wielki,Fabryczna
1950,50,39,1,0,0,0,0,0,0,4,2,,very good,,,,,0,0,,0,,,0,0,agency,2020-11-24,Gosławicka,Maślice,Fabryczna
1950,50,39,0,0,0,0,0,0,0,2,2,,,,,,,0,0,,0,,,0,0,agency,2019-10-29,Bolesława krzywoustego,,Psie pole
1950,50,39,1,0,0,0,0,0,0,2,2,,,,,1,1,0,0,,0,,,0,0,agency,2020-10-21,Bzowa,,Fabryczna
1950,50,39,1,0,0,0,0,0,0,4,2,1,,,2015,1,1,0,1,,0,,,0,0,agency,2020-10-01,Dmowskiego,,Stare miasto
1950,50,39,1,0,0,0,0,0,0,2,2,1,very good,,2010,,1,0,1,1,0,,,0,0,private,2020-10-04,Dyrekcyjna,,Krzyki
1950,50,39,1,0,0,0,0,0,0,7,3,,,,,1,1,0,1,,0,,,0,0,agency,2020-06-20,Jastrzębia,,Krzyki
1950,50,39,0,0,0,0,0,0,0,7,3,,,,,,,0,0,,0,,,0,0,agency,2020-05-27,Jastrzębia,,Krzyki
1950,50,39,1,0,0,0,0,0,0,7,3,,,,,1,1,0,1,,0,,,0,0,agency,2020-05-25,Jatrzębia,,Krzyki
1950,50,39,1,0,0,0,0,0,0,1,2,,,,,1,1,0,1,,0,,,0,0,agency,2021-05-10,Kaparowa,,Psie pole
1950,50,39,1,0,0,0,0,0,0,3,2,,very good,,,,,0,1,,0,,,0,0,agency,2020-03-30,Klimasa,,Krzyki
1950,50,39,0,0,0,0,0,0,0,1,2,,,,,,,1,0,,0,,,0,0,agency,2019-04-08,Kłodzka,,Krzyki
1950,50,39,1,0,0,0,0,0,0,2,2,1,,,2020,1,,0,1,,0,,,0,0,agency,2021-06-18,Komedy,,Krzyki
1950,50,39,1,0,0,0,0,0,0,1,2,,,,,1,1,0,0,,0,,,0,0,agency,2019-05-30,Magellana,,Psie pole
1950,50,39,1,0,0,0,0,0,0,,2,,,,,1,1,0,0,,0,,,0,0,agency,2020-08-27,Maggelana,,Psie pole
1950,50,39,1,0,0,0,0,0,0,2,2,,,block of flats,2008,1,1,0,0,,0,,,0,0,agency,2018-03-07,Mosiężna,,Fabryczna
1950,50,39,0,0,0,0,0,0,0,2,2,,,,,,1,0,0,,0,,,0,0,agency,2020-09-16,Nasturcjowa,,Fabryczna
1950,50,39,0,0,0,0,0,0,0,4,2,,,,,1,,0,0,,0,,,0,0,agency,2020-09-07,Nyska,,Krzyki
1950,50,39,0,0,1,0,0,0,0,0,2,,high standard,,2001,,1,1,0,,0,,,0,0,agency,2020-02-02,Skarbowców,,Krzyki
1950,50,39,1,0,0,0,0,0,0,5,2,,,,,1,1,0,0,,0,,,0,0,agency,2021-07-24,Więzienna,,Stare miasto
1950,50,39,1,0,0,0,0,0,0,5,2,,,,,1,1,0,0,,0,,,0,0,agency,2021-07-15,Więzienna,,Stare miasto
1950,50,39,1,0,0,0,0,0,0,5,2,,,,,1,1,0,0,,0,,,0,0,agency,2021-06-24,Więzienna,,Stare miasto
1950,50,39,1,0,0,0,0,0,0,4,2,1,,,,1,1,0,0,,0,,,0,0,agency,2021-01-01,,,Stare miasto
1950,50,39,1,0,0,0,0,0,0,2,2,1,,apartment building,2018,1,1,0,0,,0,,,0,0,agency,2019-03-05,,,Krzyki
1950,50,39,0,0,0,1,0,0,0,1,2,,good,,,,,1,0,,0,,,0,0,agency,2017-10-12,,,Krzyki
1950,51,38.2352941176471,1,0,1,0,0,0,0,0,2,1,high standard,,2005,,1,1,0,,0,,,0,0,agency,2021-07-12,Bolesława krzywoustego,Karłowice,Psie pole
1950,51,38.2352941176471,0,0,0,0,0,0,0,1,2,1,newly finished,apartment building,2009,,,1,0,,0,,,0,0,private,2010-09-25,Wagnera,Jagodno,Outside
1950,51,38.2352941176471,0,0,0,0,0,0,0,5,2,1,,,,,1,0,1,,0,,,0,0,agency,2020-09-30,Kurkowa,,Stare miasto
1950,51,38.2352941176471,0,0,0,0,0,0,0,5,2,,,,,1,1,0,1,,0,,,0,0,agency,2019-05-15,Niedźwiedzia,,Fabryczna
1950,51,38.2352941176471,0,0,0,0,0,0,0,5,2,,,apartment building,2017,1,1,0,1,,0,,,0,0,agency,2019-05-12,Niedźwiedzia,,Fabryczna
1950,51,38.2352941176471,1,0,0,0,0,0,0,1,2,1,,block of flats,2014,,1,0,1,,0,,,0,0,agency,2020-11-03,Zatorska,,Psie pole
1950,51,38.2352941176471,0,0,0,0,0,0,0,,2,,,,2016,1,,0,0,,0,,,0,0,agency,2020-01-20,,,Krzyki
1950,51,38.2352941176471,1,0,0,0,0,0,0,,2,,,,,,,0,0,,0,,,0,0,agency,2014-02-24,,,Stare miasto
1950,52,37.5,1,0,0,0,0,0,0,3,2,1,high standard,,2015,1,1,1,0,,0,,,0,0,agency,2020-04-02,Litomska,Szczepin,Stare miasto
1950,52,37.5,1,0,0,0,0,0,0,1,2,1,very good,,,,1,0,1,,0,,,0,0,private,2021-07-29,Trawowa,Muchobór wielki,Fabryczna
1950,52,37.5,1,0,1,0,0,0,0,1,2,1,good,,1996,1,,1,0,,0,,,0,0,agency,2019-04-01,Jedności narodowej,,Śródmieście
1950,52,37.5,0,0,0,0,0,0,0,2,2,,,,,,1,0,0,,0,,,0,0,agency,2021-08-26,Nasturcjowa,,Fabryczna
1950,52,37.5,0,0,0,0,0,0,0,2,2,,,,,,1,0,0,,0,,,0,0,agency,2020-09-28,Nasturcjowa,,Fabryczna
1950,52,37.5,1,0,0,0,0,0,0,0,2,,very good,,,1,,0,1,,0,,,0,0,agency,2017-03-07,Przyjaźni,,Krzyki
1950,52,37.5,1,0,1,0,0,0,0,3,2,1,good,block of flats,1970,,,1,0,,0,,,0,0,agency,2016-02-02,Teatralna,,Stare miasto
1950,52.7,37.0018975332068,1,0,0,0,0,0,0,7,2,1,very good,,,,1,1,0,,0,,,0,0,agency,2020-06-15,,Powstańców śląskich,Krzyki
1950,53,36.7924528301887,1,0,0,0,0,0,0,1,2,1,high standard,,2000,,1,1,0,,0,,,0,0,agency,2021-09-13,Bolesławiecka,Szczepin,Stare miasto
1950,53,36.7924528301887,0,0,0,1,0,0,0,0,2,,good,,2008,1,1,1,0,,0,,,0,0,agency,2020-08-10,Reja,Plac grunwaldzki,Śródmieście
1950,53,36.7924528301887,0,0,1,0,0,0,0,0,2,1,high standard,,2017,1,1,0,1,,0,,,0,0,agency,2021-06-10,Przedświt,Muchobór wielki,Fabryczna
1950,53,36.7924528301887,0,0,0,0,0,0,0,4,2,,high standard,,,1,,0,1,,0,,,0,0,agency,2019-10-03,Piławska,Gaj,Krzyki
1950,53,36.7924528301887,1,0,1,0,0,0,0,9,2,1,very good,,,1,1,1,0,,0,,,0,0,private,2010-01-29,Bolesławiecka,,Stare miasto
1950,53,36.7924528301887,0,1,0,0,0,0,0,1,3,1,very good,,,,1,1,0,1,0,,,0,0,private,2016-07-03,Nowowiejska,,Śródmieście
1950,53,36.7924528301887,1,0,0,0,0,0,0,2,2,,,,,1,1,0,0,,0,,,0,0,agency,2021-03-18,Przyjaźni,,Krzyki
1950,53,36.7924528301887,1,0,0,0,0,0,0,0,2,,,,,1,1,0,1,,0,,,0,0,agency,2019-08-09,Przyjaźni,,Krzyki
1950,53,36.7924528301887,0,0,0,0,0,0,0,2,2,1,very good,,,,1,1,0,,0,,,0,0,agency,2016-02-25,Przyjaźni,,Krzyki
1950,53,36.7924528301887,1,0,0,0,0,0,0,2,2,,very good,,,,,0,0,1,0,,,0,0,agency,2021-09-13,Tęczowa,,Stare miasto
1950,53,36.7924528301887,1,0,0,0,0,0,0,4,2,1,very good,,,,,1,0,,0,,,0,0,agency,2014-07-24,,,Śródmieście
1950,53,36.7924528301887,1,0,0,0,0,0,0,5,2,,very good,,,,1,1,0,,0,,,0,0,agency,2013-01-28,,,Stare miasto
1950,54,36.1111111111111,0,0,0,0,0,0,0,2,2,,high standard,block of flats,2006,1,,1,0,,0,,,0,0,agency,2021-05-11,Piękna,Tarnogaj,Krzyki
1950,54,36.1111111111111,1,0,0,0,0,0,0,6,2,,high standard,,2008,1,1,1,0,1,0,,,0,0,agency,2019-08-21,Białowieska,Popowice,Fabryczna
1950,54,36.1111111111111,1,0,0,0,0,0,0,6,2,,high standard,,2008,1,1,1,0,1,0,,,0,0,agency,2018-02-28,Białowieska,Popowice,Fabryczna
1950,54,36.1111111111111,0,0,0,0,0,0,0,,2,,,,,,,0,0,,0,,,0,0,agency,2020-05-08,Cukrowa,,Krzyki
1950,54,36.1111111111111,0,0,1,0,0,0,0,6,6,1,very good,,1980,1,1,1,0,,0,,,0,0,private,2015-07-10,Drukarska,,Krzyki
1950,55,35.4545454545455,1,0,0,0,0,0,0,1,3,,very good,,2010,,,0,1,,1,,,0,0,agency,2021-07-15,Wilczyce,Zgorzelisko,Psie pole
1950,55,35.4545454545455,1,0,1,0,0,0,0,2,2,,very good,,,,,1,0,,0,,,0,0,agency,2017-03-03,,Powstańców śląskich,Krzyki
1950,55,35.4545454545455,1,0,1,0,0,0,0,1,2,,,,,,,0,0,,0,,,0,0,agency,2016-11-20,Rymarska,Borek,Krzyki
1950,55,35.4545454545455,0,0,1,0,0,0,0,0,2,,,,,1,1,0,0,,0,,,0,0,agency,2021-01-21,Kruszwicka,,Stare miasto
1950,55,35.4545454545455,1,0,0,0,0,0,0,2,2,,,,2007,1,,0,1,,0,,,0,0,agency,2016-09-21,Manganowa,,Fabryczna
1950,55,35.4545454545455,0,0,1,1,0,1,0,0,4,,,apartment building,2008,,,0,0,,0,,,0,0,agency,2016-09-14,Obrońców poczty gdańskiej,,Krzyki
1950,55,35.4545454545455,0,0,0,1,0,0,0,0,2,1,high standard,apartment building,2006,,1,0,1,,0,,,0,0,private,2014-03-17,Wiejska,,Fabryczna
1950,55,35.4545454545455,0,0,0,0,0,0,0,,3,,very good,,,,,0,1,,0,,,0,0,agency,2022-02-19,,,Psie pole
1950,55,35.4545454545455,0,0,0,1,0,0,0,0,2,,,,,,1,0,1,,0,,,0,0,agency,2019-04-02,,,Psie pole
1950,55,35.4545454545455,1,0,0,0,0,0,0,3,2,,good,,2009,1,,0,0,1,0,,,0,0,agency,2017-08-07,,,Fabryczna
1950,56,34.8214285714286,1,0,0,0,0,0,0,-1,3,1,very good,,,1,1,0,1,,0,,,0,0,agency,2015-02-10,Na ostatnim groszu,Gądów mały,Fabryczna
1950,56,34.8214285714286,1,0,0,0,0,0,0,1,3,,,,2010,1,1,0,1,,0,,,0,0,agency,2018-03-07,Mosiężna,,Fabryczna
1950,56,34.8214285714286,1,0,0,0,0,0,0,2,2,1,high standard,apartment building,2007,,1,1,0,,0,,,0,0,agency,2022-03-02,Strońska,,Krzyki
1950,56,34.8214285714286,0,0,0,0,0,0,0,3,2,,,,,,,1,0,,0,,,0,0,agency,2017-03-27,Świebodzka,,Stare miasto
1950,56,34.8214285714286,1,0,1,0,0,0,0,3,3,1,very good,block of flats,1978,,1,1,0,1,0,,,0,0,agency,2021-08-08,,,
1950,56,34.8214285714286,1,0,0,0,0,0,0,2,2,1,very good,,1996,,1,0,1,,0,,,0,0,private,2021-07-15,,,
1950,56,34.8214285714286,0,0,1,0,0,0,0,3,2,1,high standard,townhouse,1955,,1,1,0,,0,,,0,0,agency,2020-03-23,,,
1950,57,34.2105263157895,1,0,0,0,0,1,0,2,2,,good,,,1,,0,0,,0,,,0,0,agency,2020-08-07,Ołtaszyńska,Partynice,Krzyki
1950,57,34.2105263157895,1,0,0,0,0,0,0,1,2,,,,,,1,0,1,,0,,,0,0,agency,2019-05-30,Rzepakowa,Bielany wrocławskie,Outside
1950,57,34.2105263157895,0,0,0,0,0,0,0,1,3,,,,,,,0,1,,0,,,0,0,agency,2018-02-13,Graniczna,,Fabryczna
1950,57,34.2105263157895,0,0,1,0,0,0,0,3,2,,,,,,1,0,0,,0,,,0,0,agency,2019-01-31,Gwarna,,
1950,57,34.2105263157895,0,0,0,0,0,0,0,1,2,1,very good,,1950,,1,1,0,1,0,,,0,0,private,2017-04-27,Nowowiejska,,Śródmieście
1950,58,33.6206896551724,0,0,1,0,0,0,0,4,2,1,high standard,,,,,1,0,,0,,,0,0,agency,2019-06-24,Powstańców wielkopolskich,Nadodrze,Śródmieście
1950,59,33.0508474576271,1,0,0,0,0,0,0,1,3,,very good,block of flats,1992,,,0,0,,0,,,0,0,agency,2016-02-15,Hubska,Huby,Krzyki
1950,59,33.0508474576271,1,0,0,0,0,0,0,1,3,,very good,block of flats,1993,,,0,0,,0,,,0,0,agency,2016-03-21,Kamienna,,Krzyki
1950,59,33.0508474576271,0,0,0,0,0,0,0,,3,,,,,,,0,0,,0,,,0,0,agency,2018-05-29,Mosiężna,,Stare miasto
1950,60,32.5,1,0,0,0,0,0,0,2,3,,high standard,,1960,,,1,0,,0,,,0,0,agency,2016-09-01,8 maja,Sępolno,Śródmieście
1950,60,32.5,1,0,0,0,0,0,0,5,2,,very good,,,,,0,1,,0,,,0,0,agency,2021-08-14,Ciepła,,Krzyki
1950,60,32.5,1,0,0,0,0,0,0,2,2,1,very good,,2004,,1,0,0,,0,,,0,0,private,2011-04-19,Godlewskiego,,Fabryczna
1950,60,32.5,1,0,0,0,0,0,0,4,3,1,very good,,2001,,1,0,1,1,0,,,0,0,agency,2019-06-30,Jaracza,,Śródmieście
1950,60,32.5,1,0,1,0,0,0,0,3,3,1,good,block of flats,2001,1,,1,0,,0,,,0,0,agency,2013-06-23,Jedności narodowej,,Śródmieście
1950,60,32.5,0,0,0,0,0,0,0,4,3,,good,,,,,1,0,,0,,,0,0,agency,2013-07-01,Skwierzyńska,,Krzyki
1950,60,32.5,1,0,0,0,0,0,0,3,2,1,high standard,block of flats,2005,,1,0,1,,0,,,0,0,private,2015-09-21,Szklarska,,Fabryczna
1950,60,32.5,1,0,1,0,0,0,0,10,3,1,,block of flats,1980,1,1,1,0,1,0,,,0,0,agency,2020-01-05,,,
1950,60,32.5,1,0,0,0,0,0,0,3,3,1,good,,,,,1,0,,0,,,0,0,agency,2014-03-20,,,Stare miasto
1950,61,31.9672131147541,0,0,1,1,0,1,0,0,3,1,very good,,2009,,1,0,1,,0,,,0,0,private,2011-12-01,Kawalerzystów,Partynice,Krzyki
1950,62,31.4516129032258,0,0,0,0,0,0,0,4,2,,good,apartment building,2008,1,,0,1,,0,,,0,0,agency,2015-10-02,,Powstańców śląskich,Krzyki
1950,62,31.4516129032258,1,0,1,0,0,0,0,2,3,,very good,,2010,,,0,1,,0,,,0,0,agency,2018-02-15,Pogodna,,Krzyki
1950,62,31.4516129032258,1,0,0,0,0,0,0,1,3,,very good,,,,,0,1,,0,,,0,0,agency,2018-03-12,Wietrzna,,Krzyki
1950,63,30.952380952381,1,0,0,0,0,0,0,3,2,,very good,,2012,1,,0,0,,0,,,0,0,agency,2016-02-10,Bardzka,,Krzyki
1950,63,30.952380952381,1,0,0,0,0,0,0,1,3,1,very good,block of flats,2008,1,1,1,0,,0,,,0,0,private,2011-05-31,Litewska,,Psie pole
1950,63,30.952380952381,1,0,1,0,0,0,0,3,3,1,very good,,,1,1,1,0,,0,,,0,0,private,2010-02-20,Sienkiewicza,,Śródmieście
1950,63,30.952380952381,1,0,0,0,0,0,0,2,2,1,high standard,,,1,,0,1,,0,,,0,0,agency,2013-04-17,,,Fabryczna
1950,64,30.46875,1,0,0,0,0,0,0,2,3,,very good,,,,1,0,0,,0,,,0,0,agency,2021-06-30,Zawalna,Karłowice,Psie pole
1950,64,30.46875,1,0,0,0,0,0,0,1,3,1,very good,apartment building,2003,,1,0,1,,0,,,0,0,private,2015-07-30,Cukrowa,,Krzyki
1950,64,30.46875,0,0,0,0,0,0,0,3,3,,,,,,,1,0,,0,,,0,0,agency,2019-04-04,Poranna,,Krzyki
1950,64,30.46875,1,0,1,0,0,0,0,3,3,,,,,,1,0,0,,0,,,0,0,agency,2019-04-10,,,Krzyki
1950,65,30,1,0,1,0,0,0,0,2,3,2,,,,1,1,0,0,,0,,,0,0,agency,2021-05-01,,Nadodrze,Śródmieście
1950,65,30,0,0,0,0,1,0,0,3,4,1,very good,,,,1,1,0,,0,,,0,0,agency,2021-01-28,Łódzka,,Krzyki
1950,65,30,1,0,0,0,0,0,0,2,3,,,,,,1,0,0,,0,,,0,0,agency,2020-07-15,Na polance,,Psie pole
1950,65,30,1,0,0,0,0,0,0,2,3,1,good,,1990,,1,1,0,,0,,,0,0,private,2009-08-07,Piwna,,Stare miasto
1950,65,30,0,0,0,0,0,0,0,,3,1,high standard,,2019,,,0,1,,0,,,0,0,agency,2021-02-03,Waniliowa,,Psie pole
1950,65,30,0,0,0,0,0,0,0,2,3,,,block of flats,2007,,,0,0,,0,,,0,0,agency,2018-02-13,,,Krzyki
1950,65,30,1,0,0,0,0,0,0,1,3,,high standard,apartment building,2010,,,0,0,,0,,,0,0,agency,2014-05-26,,,Psie pole
1950,67,29.1044776119403,1,0,0,0,0,0,0,1,3,,good,,,,,0,0,1,0,,,0,0,agency,2021-09-27,Grunwaldzka,Plac grunwaldzki,Śródmieście
1950,67,29.1044776119403,1,0,0,0,0,0,0,1,3,,good,,,,,0,0,1,0,,,0,0,agency,2020-09-26,Grunwaldzka,Plac grunwaldzki,Śródmieście
1950,67,29.1044776119403,1,0,1,0,0,0,0,9,3,,very good,block of flats,1985,1,1,1,0,,0,,,0,0,agency,2020-11-19,Kolista,Kozanów,Fabryczna
1950,67,29.1044776119403,1,0,0,0,0,0,0,1,3,1,good,block of flats,1997,1,1,1,0,,0,,,0,0,agency,2018-03-08,Oboźna,,Krzyki
1950,67,29.1044776119403,0,0,0,0,0,0,0,1,2,1,,,1923,,,0,0,,0,,,0,0,private,2008-06-15,Sienkiewicza,,Śródmieście
1950,67.74,28.7865367581931,0,0,0,0,0,0,0,1,3,,,apartment building,2007,1,,0,0,,0,,,0,0,agency,2020-09-10,Borowska,Wojszyce,Krzyki
1950,68,28.6764705882353,0,0,0,0,0,0,0,2,3,,,,2010,,,0,0,,0,,,0,0,agency,2016-09-15,Gagarina,Muchobór wielki,Fabryczna
1950,69,28.2608695652174,0,0,0,0,0,0,0,2,3,,very good,block of flats,2006,,,0,0,,0,,,0,0,agency,2018-07-09,,Księże małe,Krzyki
1950,69,28.2608695652174,0,0,0,0,0,0,0,1,2,,,,,,,0,0,,0,,,0,0,agency,2013-12-02,Zwycięska,,Krzyki
1950,70,27.8571428571429,0,0,0,0,0,0,0,2,3,,very good,,,,1,0,0,,0,,,0,0,agency,2019-06-17,Gostyńska,Zakrzów,Psie pole
1950,70,27.8571428571429,0,0,0,1,0,0,0,2,2,,very good,,,,1,0,0,,0,,,0,0,agency,2020-01-14,Ametystowa,Ołtaszyn,Krzyki
1950,70,27.8571428571429,0,0,0,1,0,0,0,2,2,,very good,,,,1,0,0,,0,,,0,0,agency,2020-01-14,,Ołtaszyn,Krzyki
1950,70,27.8571428571429,1,0,1,0,0,0,0,5,3,,very good,,1980,1,,1,0,,0,,,0,0,agency,2013-10-18,Przyjaźni,,Krzyki
1950,70.7,27.5813295615276,1,0,0,0,0,0,0,1,2,,very good,,2017,,0,0,0,,0,,,0,0,agency,2021-06-28,Gorlicka,,Psie pole
1950,75,26,1,0,0,0,0,0,0,6,3,,,,,1,,0,0,,0,,,0,0,agency,2015-05-13,Partynicka,,Krzyki
1950,77.31,25.2231276678308,1,0,0,0,0,0,0,2,3,1,high standard,,1980,,,0,0,1,0,,,0,0,agency,2018-05-07,Pałucka,Kozanów,Fabryczna
1950,80,24.375,1,0,0,0,0,0,0,2,3,,good,apartment building,2008,,1,0,0,,0,,,0,0,agency,2013-04-09,Kawalerzystów,,Krzyki
1950,80,24.375,1,0,1,0,0,0,0,1,4,1,very good,,,,1,1,0,,0,,,0,0,private,2012-08-23,Wiśniowa,,Krzyki
1950,83,23.4939759036145,1,0,0,0,0,0,0,2,3,,high standard,,2009,,1,1,0,,0,,,0,0,agency,2013-02-18,Kawalerzystów,,Krzyki
1950,84,23.2142857142857,1,0,0,0,0,0,0,3,3,,good,block of flats,1999,,,0,0,,0,,,0,0,agency,2012-02-02,Poranna,,Krzyki
1950,87,22.4137931034483,0,0,0,0,0,0,0,3,3,1,,,,,,0,0,,0,,,0,0,private,2009-02-11,Daszyńskiego,,Śródmieście
1950,90,21.6666666666667,1,0,0,0,0,0,0,,4,1,high standard,,,,1,0,0,,0,,,0,0,agency,2013-12-02,Kanadyjska,Muchobór mały,Fabryczna
1950,100,19.5,0,0,0,0,0,0,0,3,5,1,very good,block of flats,2005,,1,0,1,,0,,,0,0,private,2013-04-08,Strońska,Gaj,Krzyki
1949,32,60.90625,0,0,0,0,0,0,0,0,1,1,,apartment building,2016,,1,0,1,,0,,,0,0,agency,2022-02-03,Graniczna,,Fabryczna
1949,35,55.6857142857143,0,0,0,0,0,0,0,3,2,1,,,,1,1,0,1,,0,,,0,0,agency,2021-06-24,Wyszyńskiego,,Śródmieście
1949,41,47.5365853658537,1,0,0,0,0,0,0,5,2,1,,apartment building,2012,1,1,0,1,,0,,,0,0,agency,2021-05-04,Piękna,,Krzyki
1949,45,43.3111111111111,0,0,0,0,0,0,0,1,2,,,,,,1,0,0,,0,,,0,0,agency,2021-06-16,Ratusz,,Stare miasto
1949,45,43.3111111111111,1,0,0,0,0,0,0,5,2,1,,apartment building,2020,1,1,0,1,,0,,,0,0,agency,2021-06-08,Słonimskiego,,Śródmieście
1949,48,40.6041666666667,1,0,1,0,0,0,0,7,2,1,very good,,1985,,1,1,0,,1,,,0,0,agency,2020-11-06,Na polance,,Psie pole
1949,55,35.4363636363636,1,0,1,0,0,0,0,2,2,,,,,1,,0,1,,0,,,0,0,agency,2016-12-15,Przyjaźni,,Krzyki
